=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.17 18:28:14 =~=~=~=~=~=~=~=~=~=~=~=
0,192,71.07,73.10,51.83
0.86,73.03,51.90
30320,66.41,61.76,58.15,53.81,70.76,70.97,73.00,51.70
31331,66.54,61.83,58.10,53.86,70.92,71.07,73.10,51.83
0,66.41,61.68,57.97,53.70,70.94,70.86,73.00,51.62
1010,66.41,61.73,58.00,53.70,70.63,70.94,73.05,51.67
2021,66.26,61.81,58.05,53.83,70.81,70.92,73.03,51.57
3032,66.36,61.73,58.10,53.78,70.81,70.89,73.00,51.65
4042,66.36,61.76,58.13,53.73,70.63,70.89,72.90,51.59
5053,66.44,61.60,58.18,53.68,70.81,70.89,73.10,51.70
6064,66.31,61.58,58.10,53.68,70.79,70.99,73.05,51.75
7074,66.46,61.70,58.13,53.73,70.71,70.92,72.85,51.67
8085,66.34,61.63,58.13,53.73,70.66,70.68,72.87,51.54
9096,66.36,61.76,58.10,53.75,70.63,70.79,73.03,51.70
10106,66.21,61.60,58.18,53.88,70.74,70.76,73.13,51.65
11117,66.44,61.73,58.15,53.78,70.86,71.04,72.92,51.62
12128,66.26,61.58,58.13,53.81,70.68,70.86,73.00,51.47
13138,66.36,61.65,58.15,53.86,70.61,70.89,72.92,51.80
14150,66.21,61.68,58.05,53.99,70.84,70.99,72.92,51.72
15161,66.46,61.65,58.13,53.96,70.68,70.79,72.87,51.70
16172,66.39,61.60,57.95,53.83,70.76,70.79,73.05,51.47
17182,66.36,61.63,58.03,53.73,70.66,70.81,73.08,51.52
18193,66.28,61.68,58.05,53.81,70.63,70.97,73.03,51.65
19204,66.49,61.68,58.00,53.57,70.84,71.02,73.03,51.80
20214,66.31,61.63,58.05,53.68,70.68,70.89,72.92,51.62
21225,66.28,61.60,58.05,53.91,70.84,70.81,73.00,51.59
22236,66.46,61.86,58.05,53.55,70.74,70.94,73.10,51.52
23246,66.41,61.78,57.97,53.63,70.92,70.94,73.08,51.57
24258,66.31,61.60,58.15,53.81,70.89,71.15,73.13,51.59
25269,66.31,61.70,58.10,53.70,70.71,70.92,73.08,51.54
26279,66.34,61.55,58.00,53.88,70.81,70.99,72.92,51.59
27290,66.28,61.63,58.00,53.70,70.63,70.94,73.00,51.47
28301,66.34,61.68,58.08,53.78,70.48,71.04,72.92,51.62
29312,66.44,61.83,58.21,53.75,70.89,70.92,73.10,51.65
30322,66.26,61.70,58.21,53.86,70.66,70.74,72.95,51.59
31333,66.28,61.55,58.15,53.63,70.74,71.02,73.00,51.75
32344,66.44,61.81,58.15,53.93,70.74,70.84,72.95,51.57
33355,66.49,61.65,58.13,53.73,70.84,70.84,72.92,51.57
34366,66.49,61.70,58.18,53.78,70.63,70.89,72.85,51.47
35377,66.26,61.63,58.03,53.75,70.79,70.97,72.87,51.85
36387,66.39,61.73,58.21,53.83,70.68,70.79,72.90,51.54
37398,66.28,61.68,58.21,53.75,70.63,70.84,72.92,51.59
38409,66.39,61.60,58.28,53.81,70.89,71.04,72.87,51.59
39419,66.41,61.76,58.13,53.88,70.63,70.86,72.90,51.70
40430,66.49,61.60,58.10,53.78,70.74,70.76,72.92,51.62
41441,66.39,61.73,58.05,53.55,70.71,71.04,72.92,51.62
42452,66.41,61.58,58.05,53.91,70.81,70.84,73.08,51.67
43463,66.23,61.76,58.18,53.81,70.84,70.76,72.90,51.70
44474,66.26,61.78,58.05,53.78,70.86,71.02,72.87,51.67
45485,66.46,61.73,58.15,53.99,70.68,70.86,73.08,51.59
46495,66.34,61.73,58.10,53.75,70.66,70.92,72.90,51.72
47506,66.28,61.73,58.03,53.73,70.68,70.97,73.05,51.65
48517,66.44,61.70,57.97,53.81,70.74,70.76,72.95,51.49
49527,66.44,61.76,58.15,53.78,70.81,70.84,73.10,51.77
50538,66.31,61.63,58.08,53.81,70.74,70.97,73.03,51.65
51549,66.49,61.78,58.03,53.78,70.92,70.79,72.97,51.75
52560,66.57,61.65,58.13,53.68,70.71,70.71,72.95,51.54
53571,66.31,61.68,58.10,53.52,70.66,70.86,73.00,51.52
54582,66.34,61.60,58.08,53.70,70.63,71.04,73.00,51.95
55592,66.46,61.68,58.18,53.88,70.76,70.86,73.08,51.57
56603,66.46,61.81,58.26,53.81,70.94,70.86,73.03,51.70
57614,66.28,61.76,58.03,53.99,70.81,70.79,72.87,51.67
58625,66.44,61.86,58.15,53.86,70.79,70.79,72.85,51.67
59635,66.46,61.89,58.15,53.60,70.68,71.02,73.08,51.77
60646,66.28,61.65,58.10,53.81,70.79,70.81,73.03,51.65
61657,66.39,61.76,58.28,53.70,70.71,70.94,73.00,51.59
62668,66.28,61.65,58.18,53.78,70.71,70.99,72.95,51.54
63679,66.44,61.70,58.26,53.75,70.68,71.02,73.08,51.54
64690,66.28,61.78,58.13,53.65,70.84,70.92,73.05,51.59
65700,66.41,61.68,58.21,53.70,70.74,70.66,72.97,51.75
66711,66.36,61.70,58.08,53.83,70.81,70.81,72.95,51.65
67722,66.26,61.63,58.13,53.63,70.74,70.94,73.03,51.54
68732,66.28,61.58,58.05,53.75,70.79,71.04,72.95,51.59
69743,66.41,61.78,58.05,53.73,70.71,71.25,73.10,51.72
70755,66.36,61.70,57.95,53.93,70.74,70.99,72.85,51.54
71766,66.23,61.73,58.05,53.81,70.74,70.71,72.92,51.65
72776,66.46,61.60,58.00,53.88,70.76,70.79,73.13,51.62
73787,66.28,61.50,58.03,53.86,70.63,70.81,72.92,51.77
74798,66.39,61.78,58.00,53.78,70.76,70.92,72.92,51.47
75808,66.44,61.81,58.05,53.91,70.74,71.12,73.05,51.41
76819,66.36,61.63,58.03,53.86,70.63,70.81,72.92,51.75
77830,66.28,61.65,57.95,53.78,70.79,71.07,72.90,51.75
78840,66.23,61.68,58.00,53.68,70.68,70.97,73.03,51.67
79851,66.31,61.70,58.05,53.73,70.66,70.86,73.10,51.80
80863,66.44,61.70,58.18,53.86,70.89,70.84,73.08,51.67
81873,66.39,61.76,58.05,53.78,70.81,70.84,73.10,51.65
82884,66.36,61.70,58.13,53.81,70.81,70.84,73.03,51.67
83895,66.46,61.78,58.05,53.57,70.71,70.94,72.90,51.65
84905,66.31,61.65,58.08,53.75,70.61,71.10,73.08,51.75
85916,66.44,61.70,58.15,53.75,70.84,71.02,73.00,51.67
86927,66.23,61.70,58.13,53.81,70.84,71.07,72.90,51.67
87938,66.41,61.81,58.08,53.86,70.89,70.94,73.10,51.57
88948,66.54,61.76,58.15,53.86,70.89,70.84,73.05,51.62
89959,66.46,61.83,58.26,53.86,70.58,71.02,72.97,51.72
90971,66.26,61.58,58.21,53.78,70.63,70.94,73.10,51.62
91981,66.41,61.65,58.10,53.68,70.84,70.94,73.08,51.65
92992,66.41,61.70,58.28,53.83,70.74,70.94,73.05,51.59
94003,66.34,61.63,58.08,53.88,70.66,70.84,72.95,51.41
95013,66.46,61.76,58.21,53.83,70.97,71.04,73.15,51.67
96024,66.28,61.65,58.13,53.60,70.74,70.99,72.90,51.54
97035,66.31,61.58,58.08,53.78,70.63,70.89,72.90,51.70
98045,66.28,61.58,58.15,53.83,70.68,70.71,72.97,51.75
99056,66.41,61.76,58.18,53.93,70.63,70.84,73.05,51.67
100068,66.23,61.73,58.15,53.70,70.76,70.81,73.05,51.62
101079,66.39,61.63,58.15,53.93,70.79,71.10,72.97,51.59
102089,66.41,61.63,58.03,53.65,70.86,70.79,72.90,51.54
103100,66.46,61.81,58.21,53.83,70.66,70.76,72.92,51.62
104111,66.26,61.60,58.13,53.81,70.66,70.89,72.87,51.70
105121,66.26,61.63,58.03,53.91,70.89,70.86,73.00,51.75
106133,66.18,61.63,58.08,53.83,70.66,70.89,73.10,51.80
107144,66.34,61.65,58.03,53.86,70.86,70.92,72.90,51.70
108154,66.52,61.81,58.18,53.83,70.84,70.86,73.03,51.34
109165,66.46,61.76,58.15,53.65,70.61,70.97,73.00,51.57
110176,66.31,61.60,58.03,53.68,70.74,70.86,73.05,51.57
111186,66.28,61.52,58.18,53.75,70.66,70.71,72.85,51.52
112197,66.49,61.78,58.13,53.96,70.66,70.79,72.97,51.70
113209,66.26,61.65,58.18,53.81,70.76,70.94,73.05,51.65
