=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.17 18:44:25 =~=~=~=~=~=~=~=~=~=~=~=
0,1.8,0.83,0.52
96,0.72,0.61,0.80,0.83,0.58,0.65
16153,0.73,0.58,0.79,0.76,0.67,0.57,0.73,0.56
17163,0.44,0.62,0.68,0.52,0.46,0.58,0.83,0.52
0,0.69,0.69,0.77,0.70,0.74,0.63,0.77,0.78
1008,0.74,0.56,0.56,0.68,0.49,0.46,0.50,0.71
2018,0.66,0.59,0.77,0.66,0.74,0.61,0.77,0.77
3027,0.42,0.82,0.59,0.35,0.55,0.46,0.49,0.41
4037,0.61,0.56,0.38,0.32,0.63,0.62,0.36,0.69
5047,0.60,0.54,0.75,0.47,0.38,0.58,0.66,0.77
6056,0.62,0.60,0.72,0.64,0.64,0.48,0.41,0.57
7066,0.61,0.61,0.71,0.32,0.40,0.44,0.52,0.41
8076,0.54,0.86,0.37,0.62,0.54,0.75,0.57,0.71
9085,0.51,0.86,0.67,0.35,0.59,0.72,0.63,0.72
10095,0.39,0.52,0.45,0.53,0.37,0.39,0.45,0.66
11105,0.42,0.45,0.44,0.33,0.23,0.48,0.64,0.55
12114,0.60,0.74,0.58,0.41,0.27,0.41,0.27,0.27
13124,0.46,0.34,0.61,0.25,0.40,0.47,0.44,0.52
14134,0.48,0.87,0.55,0.19,0.44,0.71,0.55,0.64
15143,0.38,0.78,0.47,0.20,0.36,0.38,0.61,0.44
16153,0.28,0.48,0.60,0.58,0.50,0.37,0.43,0.72
17163,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
18171,15.97,13.15,12.46,11.92,13.51,12.66,12.36,11.17
19182,4.18,3.60,4.70,3.59,4.76,4.76,3.97,4.83
20192,3.05,2.57,3.27,2.58,3.30,3.13,2.88,2.97
21201,2.41,2.24,2.37,2.40,2.70,2.39,2.38,2.63
22211,2.09,1.79,2.13,1.74,2.02,2.22,2.08,2.10
23221,1.83,1.58,1.61,1.82,1.84,2.05,1.76,1.64
24230,1.72,1.44,1.67,1.50,1.80,1.81,1.51,1.46
25240,1.46,1.50,1.63,1.25,1.61,1.39,1.54,1.62
26250,1.33,1.53,1.38,1.33,1.27,1.57,1.47,1.30
27259,1.05,1.25,1.24,1.31,1.15,1.46,1.39,1.24
28269,1.15,1.22,1.30,1.31,1.02,1.34,1.37,1.23
29279,1.17,1.15,1.10,0.92,1.04,1.33,1.29,1.18
30288,0.97,0.95,0.98,1.17,0.92,1.06,1.19,1.26
31298,1.15,1.00,0.88,1.14,0.85,1.11,1.22,1.01
32308,1.12,0.88,0.87,1.02,0.94,0.86,0.89,0.87
33317,0.78,1.10,1.10,0.73,0.81,1.12,1.16,1.08
34327,1.01,0.96,0.76,1.01,0.96,0.82,0.98,1.11
35337,0.72,0.83,0.90,0.99,1.04,0.95,0.77,0.92
36346,0.69,0.85,0.94,0.68,0.70,0.86,0.85,0.81
37356,0.66,0.88,0.98,0.61,0.65,0.89,0.68,0.74
38366,0.60,0.74,0.72,0.84,0.71,0.72,0.85,0.70
39375,0.94,1.08,0.80,0.89,0.81,0.70,0.70,0.69
40385,0.61,0.72,0.82,0.88,0.90,0.79,0.63,0.75
41395,0.57,0.92,0.96,0.53,0.68,0.79,0.72,0.65
