=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.12 15:07:47 =~=~=~=~=~=~=~=~=~=~=~=
0,385
32340,34.75,13.71,28.22,45.86,39.22,40.09,52.75,31.04
33351,35.59,12.80,28.17,46.19,39.32,39.93,52.80,30.80
9.25,52.85,30.85
32340,34.75,13.71,28.22,45.86,39.22,40.09,52.75,31.04
33351,35.59,12.80,28.17,46.19,39.32,39.93,52.80,30.80
0,35.55,13.54,28.64,46.22,39.27,39.87,52.42,30.85
1009,35.22,13.15,28.45,45.75,39.25,39.75,53.29,31.04
2020,35.03,13.22,28.22,46.11,39.30,40.23,52.55,30.94
3031,34.94,12.88,28.07,46.24,38.94,39.93,52.78,30.85
4041,35.03,13.10,28.73,45.83,39.60,39.35,52.88,31.36
5052,34.94,13.78,28.73,45.83,39.17,39.72,52.73,30.89
6063,34.70,13.14,28.22,46.11,39.05,39.70,53.06,30.85
7073,34.98,13.32,28.92,45.88,39.21,39.96,52.62,31.04
8084,35.08,13.90,28.83,45.83,39.13,39.73,52.52,31.27
9095,35.31,13.54,27.89,45.86,39.25,39.49,52.57,30.80
10105,35.17,12.97,27.93,45.86,39.31,39.71,52.49,30.66
11116,35.31,13.44,28.07,46.06,39.38,39.61,52.62,30.94
12127,35.31,13.00,28.40,46.09,39.51,39.55,52.65,30.71
13137,35.12,13.17,28.07,46.22,39.25,39.41,52.85,30.85
14148,35.08,13.44,28.17,45.98,39.29,39.82,52.98,30.99
15159,35.22,13.63,28.31,46.04,39.21,39.74,52.83,30.75
