=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.12 14:48:24 =~=~=~=~=~=~=~=~=~=~=~=
0,33.24,38.04,39.68,51.16,32.40
21104,36.16,13.90,29.81,46.65,37.57,40.87,51.54,30.05
8.98,51.80,31.22
20099,36.16,13.05,30.05,45.24,38.04,39.68,51.16,32.40
21104,36.16,13.90,29.81,46.65,37.57,40.87,51.54,30.05
0,34.04,15.01,27.70,46.65,39.92,39.68,52.83,29.34
1004,35.92,13.66,27.70,46.91,37.80,38.98,51.54,29.81
2009,36.39,13.66,27.23,46.78,38.27,41.38,51.28,30.75
3014,36.16,13.29,29.11,45.50,37.80,40.48,52.83,29.11
4019,36.63,15.24,29.58,44.60,37.80,39.92,52.83,31.22
5024,37.33,12.19,30.28,45.37,39.45,38.74,51.80,28.64
6029,33.57,14.27,26.52,46.53,37.80,38.51,52.96,29.58
7033,33.57,16.42,30.05,45.24,38.51,40.61,52.06,29.34
8039,35.45,14.15,27.70,46.27,38.51,40.87,52.44,29.34
9043,34.75,13.66,27.70,46.53,37.80,38.74,50.90,30.28
10049,34.04,14.27,25.82,45.24,40.09,40.48,52.19,31.69
11054,33.10,13.78,30.52,45.75,36.86,40.35,53.09,30.99
12059,35.92,13.05,28.40,45.62,40.22,40.22,53.09,33.34
13064,33.57,13.90,26.29,48.07,40.22,40.22,53.34,31.69
14069,36.63,13.17,28.87,45.37,41.38,40.48,52.57,32.40
15074,37.80,12.31,29.34,45.50,40.22,38.51,52.44,29.81
16079,34.28,13.66,29.11,46.53,38.74,40.87,52.96,32.87
17084,36.39,13.05,29.34,45.50,36.39,40.35,53.21,31.22
18089,35.69,12.56,30.05,45.11,39.68,38.74,52.06,29.34
19094,36.39,13.05,32.40,45.62,37.80,38.51,52.44,29.34
20099,35.69,13.54,26.99,46.53,40.22,39.45,52.83,31.46
21104,34.75,13.78,27.46,45.50,37.80,39.45,53.34,30.28
22109,33.34,14.15,29.11,45.50,36.16,38.51,53.09,30.52
23114,33.34,13.90,28.87,46.78,41.51,38.98,51.67,29.81
24119,37.10,13.29,28.40,46.14,37.80,40.35,53.34,31.46
25124,33.81,12.80,26.76,45.75,40.09,38.51,52.19,33.10
26129,33.81,13.66,29.11,47.43,39.45,38.74,51.67,29.58
27134,33.81,12.93,32.16,45.50,37.33,38.98,53.34,32.16
28139,36.39,12.56,30.05,45.37,37.80,39.45,51.67,30.28
29145,35.45,12.07,29.58,45.37,38.27,38.04,53.09,31.46
30149,36.63,12.80,29.34,46.14,37.33,41.64,53.34,31.46
31155,36.16,13.54,29.11,46.53,39.45,41.12,52.70,29.81
32159,34.75,13.78,29.11,46.78,39.68,39.21,52.70,32.63
33165,33.81,13.78,27.93,46.53,37.80,40.09,51.67,32.63
34169,33.81,12.93,29.11,46.40,39.68,39.68,51.03,30.05
35175,35.92,12.93,29.58,46.65,40.22,40.74,52.06,31.46
36179,36.39,14.15,28.64,45.62,40.09,39.21,51.54,30.05
37185,34.04,13.90,27.46,46.01,40.35,40.09,52.70,29.81
38190,34.75,12.68,27.70,46.53,38.27,40.74,52.06,32.16
39194,34.98,13.41,26.99,46.65,39.92,40.74,53.34,32.16
40200,36.39,13.17,28.87,46.78,39.21,38.74,51.67,30.52
41204,34.04,14.15,29.58,45.37,37.33,39.92,53.21,31.22
42210,34.75,12.80,27.23,45.37,36.39,40.74,53.21,30.52
43214,34.04,13.90,26.76,46.53,37.33,39.45,52.57,32.40
44220,34.75,13.78,26.99,45.62,40.09,38.98,51.80,31.22
45224,32.87,13.78,31.93,46.01,36.39,40.61,52.06,32.16
46230,34.04,13.78,27.23,45.11,36.16,38.98,52.83,32.63
47235,34.75,13.29,28.64,46.40,38.27,42.15,53.86,31.46
48240,39.21,14.27,28.87,46.53,40.09,40.87,53.09,32.40
49245,33.57,13.78,29.58,45.75,37.57,40.87,53.09,29.81
50250,35.92,14.27,28.87,46.91,39.45,38.74,51.03,30.75
51255,36.63,13.05,29.11,45.24,40.87,38.74,52.70,29.81
52260,34.98,12.56,30.52,46.40,38.74,38.27,50.90,30.99
53265,31.93,14.02,26.76,46.53,37.10,40.74,51.54,31.93
54270,5.35,4.13,5.50,5.16,4.57,5.94,4.03,5.26
55275,33.10,13.90,28.64,46.27,39.92,40.48,51.54,32.63
56280,36.39,14.15,27.46,47.17,40.22,41.25,53.09,32.40
57284,36.39,13.17,29.34,45.75,40.22,39.21,53.21,31.46
58290,35.45,12.68,27.23,44.34,38.04,40.87,51.41,33.10
59294,33.34,14.02,26.76,46.27,39.92,40.61,53.21,30.75
60300,37.33,13.05,27.93,44.47,38.27,40.48,52.19,29.34
61304,33.81,14.15,28.64,45.75,40.48,39.92,51.80,31.22
62310,35.92,12.19,29.34,46.40,36.16,40.61,53.09,32.63
63314,35.69,12.68,29.34,45.62,36.16,39.45,53.09,30.99
64320,34.51,14.02,29.34,47.04,40.87,38.74,52.70,29.81
65325,36.39,12.19,29.11,47.04,39.92,38.98,52.57,32.16
66330,36.63,14.02,30.28,47.17,41.38,40.74,52.31,29.11
67335,34.04,14.39,27.46,47.17,39.68,37.80,53.09,31.22
68340,32.87,12.68,27.23,46.01,40.22,38.98,52.19,32.87
69345,35.45,13.54,28.40,46.53,38.27,40.22,52.44,28.40
70350,34.98,13.41,27.23,45.24,39.45,40.99,51.67,30.99
71355,35.22,13.41,28.40,46.53,38.74,40.61,52.06,32.40
72360,34.51,14.02,29.34,46.53,39.92,40.99,52.96,32.63
73365,35.92,14.02,27.70,46.14,40.74,39.92,51.80,29.81
74371,35.92,13.54,28.64,44.34,38.74,38.98,52.19,33.10
75375,36.39,14.51,28.40,46.01,40.09,38.51,51.54,30.05
76381,34.04,13.78,28.87,45.50,36.16,39.21,53.34,30.75
77385,34.04,14.64,27.70,46.40,40.09,37.80,52.06,32.40
78390,34.51,14.27,28.17,46.27,38.98,40.48,53.34,31.93
79395,32.40,14.39,27.23,46.91,39.21,40.22,54.24,30.05
80400,34.51,13.78,29.11,46.91,37.33,38.04,53.99,31.93
81405,36.16,14.27,26.52,46.53,38.27,40.74,53.09,32.63
82410,35.92,12.31,27.46,46.27,40.22,40.22,53.09,31.93
83416,33.81,13.29,28.17,45.24,37.10,41.38,54.76,32.16
84420,33.34,13.66,26.76,46.14,40.09,39.92,51.54,31.22
85426,34.51,11.95,27.46,44.85,39.68,38.98,51.03,30.75
86430,33.57,14.76,28.17,46.27,38.51,39.21,51.67,30.28
87436,35.92,13.29,29.34,45.50,38.04,40.35,53.21,31.22
88440,34.28,13.66,27.70,46.65,40.87,38.98,51.03,30.05
89446,33.81,13.66,27.23,44.85,39.45,40.61,52.70,28.87
90450,5.40,3.79,5.26,5.50,4.57,5.35,3.40,5.35
91455,34.98,13.78,29.58,44.98,37.33,40.48,52.83,33.81
92461,36.39,12.56,32.63,45.50,37.80,40.48,52.44,32.87
93465,34.04,14.27,27.23,47.30,40.48,39.68,53.09,30.52
