=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.12 15:02:47 =~=~=~=~=~=~=~=~=~=~=~=
0,189,16.50,15.03,21.34,12.77
36381,14.28,4.88,11.55,18.56,16.14,15.12,21.29,12.87
0,14.56,5.07,11.74,18.25,15.78,15.97,20.77,12.02
1009,13.62,5.51,11.17,18.25,15.78,16.04,21.49,11.83
2020,13.62,5.32,10.52,19.28,15.12,15.50,21.54,11.36
3031,13.62,5.37,11.46,18.20,15.40,15.59,21.34,13.43
4041,14.28,5.07,10.33,18.87,14.93,15.22,20.93,12.40
5052,14.18,5.17,12.21,18.04,16.09,16.09,21.23,11.83
6063,14.93,5.27,10.89,18.10,15.40,16.35,21.23,12.58
7073,13.81,5.56,11.36,17.99,16.09,15.22,20.77,12.02
8084,14.09,5.02,11.17,18.35,15.78,15.97,21.03,12.11
9094,13.52,5.71,11.55,18.15,15.12,15.40,20.72,12.87
10104,13.62,5.02,11.17,18.25,15.59,15.78,21.23,11.74
11115,13.62,5.56,11.17,18.46,16.04,16.24,20.67,12.77
12126,14.65,5.56,10.80,18.30,16.14,16.04,21.13,12.58
13136,13.90,4.88,10.42,17.99,16.09,16.35,20.77,12.21
14147,13.99,5.22,11.46,18.56,15.78,16.24,20.72,12.87
15158,13.05,5.51,10.70,18.04,16.04,15.97,21.18,12.21
16168,13.99,5.27,10.52,18.61,15.40,15.31,21.39,12.58
17179,14.56,5.61,11.36,18.10,15.22,14.93,20.67,11.83
18190,13.99,5.27,10.80,18.15,15.12,15.78,20.67,12.02
19201,13.99,5.12,10.80,17.79,15.87,15.31,20.77,11.93
20211,14.56,4.97,11.83,18.66,16.14,15.50,21.75,12.96
21221,14.56,5.46,11.46,18.46,15.97,16.04,21.39,13.15
22232,13.62,5.12,10.61,18.71,16.29,16.14,20.72,12.58
23242,13.71,5.46,11.74,18.61,16.14,16.50,20.67,12.87
24253,13.52,5.22,10.42,18.15,14.93,15.50,21.65,11.55
25264,13.90,5.46,11.55,18.56,15.97,15.69,20.77,12.21
26274,13.52,5.61,10.42,17.89,16.09,16.35,20.77,12.11
27285,14.37,5.27,10.89,18.25,15.40,15.78,21.49,12.02
28296,14.65,5.56,10.89,17.94,15.22,15.59,21.03,13.34
29306,14.37,5.37,10.52,18.10,16.45,16.35,20.93,12.11
30317,13.52,4.83,10.52,18.61,14.84,16.29,20.67,11.74
31328,14.09,5.41,10.80,18.30,16.40,15.31,21.59,13.24
32338,13.90,5.51,11.55,17.99,14.75,14.93,21.34,12.96
33349,14.84,5.32,10.99,18.61,16.19,16.40,21.34,12.96
34360,14.18,5.61,11.46,18.56,16.14,14.75,21.59,13.24
35369,14.75,5.12,10.80,18.51,16.09,16.24,21.23,12.77
36380,15.03,5.51,11.27,18.04,15.97,16.19,20.57,13.15
37391,13.43,5.22,10.89,17.94,15.50,15.87,20.93,12.49
38402,13.43,4.93,10.33,17.74,15.12,15.12,20.82,13.05
39412,13.99,5.66,10.61,19.07,14.75,16.35,20.62,11.64
40423,14.09,5.56,10.89,17.74,14.84,15.03,20.51,11.46
41434,14.56,5.51,10.33,18.15,16.04,16.14,21.23,12.87
42444,13.71,5.66,10.70,17.74,14.75,16.04,21.23,12.58
43455,14.09,5.51,10.70,18.04,15.97,16.14,20.62,11.83
44466,12.96,5.56,10.99,18.04,16.29,16.35,20.87,12.40
45476,13.24,5.17,11.55,18.66,15.22,15.59,20.77,11.74
46487,13.99,5.22,10.99,18.35,15.78,15.59,20.77,11.93
47498,13.81,5.61,11.27,18.20,15.03,16.09,21.59,12.49
48508,14.37,5.61,11.08,18.25,15.78,16.29,21.03,12.30
49519,13.90,5.02,11.36,18.25,15.69,15.31,20.36,11.83
