=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.10 17:25:24 =~=~=~=~=~=~=~=~=~=~=~=
.79,0.37,0.61,0.42
1619740,0.27,0.32,0.22,0.17,3.74,0.03,0.81,015,26.76,6.23,8.97,33.81,21.59
.28,9.56,33.10,22.76
18086,14.64,12.44,14.51,25.82,6.09,9.41,31.93,21.12
19091,15.01,12.68,14.15,26.76,6.23,8.97,33.81,21.59
20097,15.95,13.66,15.95,24.64,6.23,9.51,32.63,19.47
21101,16.89,13.05,18.53,26.76,6.18,9.07,32.16,21.12
22106,19.71,14.39,16.18,26.52,5.94,8.78,33.10,22.06
23111,14.88,13.17,14.51,24.41,6.14,9.56,33.10,22.29
24116,15.24,14.39,19.00,25.35,6.67,9.65,32.16,21.12
25120,15.71,13.66,15.95,26.52,5.94,8.97,35.69,20.65
26126,17.36,13.78,16.18,24.41,6.09,8.92,34.04,22.29
27130,17.12,13.17,15.48,23.70,6.23,9.26,30.28,20.18
28135,17.12,13.41,14.76,23.70,6.14,8.97,34.04,21.82
29140,15.95,13.54,14.39,25.35,5.99,10.36,36.16,22.53
30145,15.01,12.80,14.51,25.82,5.94,8.82,33.34,20.41
31150,14.51,13.90,15.24,26.99,6.43,9.61,32.16,20.41
32155,16.89,13.66,16.65,26.29,6.04,8.92,32.63,22.06
33160,16.18,13.54,15.71,25.11,5.99,8.82,33.57,22.53
34164,14.64,13.66,15.48,25.35,5.89,9.07,32.16,19.47
35170,16.65,13.66,16.42,25.11,5.94,9.90,33.34,22.29
36174,14.02,13.54,15.95,24.41,5.94,8.87,33.34,24.17
37179,14.76,13.90,15.71,26.52,5.84,8.82,33.57,22.76
38184,14.76,13.78,13.54,24.41,5.99,9.26,33.81,19.94
