=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.12 15:10:06 =~=~=~=~=~=~=~=~=~=~=~=

102079,35.17,13.41,28.07,46.09,39
137450,35.12,12.61,28.17,45.88,39.68,39.73,52.44,31.08
138462,34.65,12.78,28.36,45.57,39.73,39.51,52.65,30.85
19,52.55,30.85
137450,35.12,12.61,28.17,45.88,39.68,39.73,52.44,31.08
138462,34.65,12.78,28.36,45.57,39.73,39.51,52.65,30.85
139472,35.17,13.54,28.12,45.62,39.24,39.80,52.60,30.57
140483,34.89,13.17,28.40,45.55,39.41,39.70,52.85,30.99
141494,34.84,12.97,28.36,45.73,39.96,39.70,52.42,30.89
142504,34.61,13.63,28.78,45.75,39.99,39.53,52.52,30.94
143515,34.51,13.22,28.22,45.83,39.68,39.81,52.60,30.99
144526,34.98,13.63,28.26,46.01,39.61,39.70,52.47,31.32
145537,34.89,13.54,28.45,45.73,39.22,39.66,53.09,30.99
146547,34.47,12.93,28.40,45.98,39.94,39.52,53.11,31.27
147558,34.33,13.51,28.36,45.96,40.08,39.78,52.34,31.08
148569,34.61,13.15,28.54,45.75,39.30,39.89,52.60,31.04
149579,34.04,13.78,28.59,45.42,39.53,39.33,52.83,31.18
150590,35.17,13.15,28.54,45.80,39.63,39.60,52.44,30.52
151601,34.61,13.73,29.25,45.83,39.47,39.09,52.44,30.80
152611,34.80,13.59,28.54,45.52,39.73,39.38,52.44,30.75
153622,34.23,12.85,27.98,45.98,39.58,39.30,52.78,30.80
154633,34.89,13.46,28.54,45.80,39.24,39.63,52.88,30.66
155643,34.61,12.71,28.45,46.04,39.30,39.84,52.65,30.85
156654,34.75,13.83,28.40,46.06,39.95,39.24,52.52,30.85
157666,34.14,13.10,28.36,45.70,39.72,39.53,52.42,31.04
158676,34.56,13.61,28.17,45.75,39.67,39.45,52.83,30.94
159687,34.33,13.10,28.87,45.62,39.30,39.36,52.98,31.04
160698,34.94,13.12,28.22,45.83,39.71,40.23,52.91,30.80
161709,34.47,12.83,29.16,45.83,39.56,39.91,52.57,31.36
162719,35.12,13.05,28.17,46.04,39.63,39.65,52.67,31.27
163730,34.33,13.27,28.87,46.22,39.32,39.77,52.85,30.47
164741,34.75,13.78,28.40,45.73,39.60,39.65,52.91,30.42
165751,34.80,13.34,28.40,45.93,39.46,39.51,52.52,30.71
166762,34.70,13.51,28.36,45.75,39.78,39.53,52.75,30.71
167773,34.37,13.39,29.30,45.78,39.25,39.72,52.65,31.04
168783,34.75,13.10,29.48,45.78,40.00,39.77,52.67,30.47
