=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.10 18:55:07 =~=~=~=~=~=~=~=~=~=~=~=
0,39,27.70,25.35,40.87,38.04,33.34,29.34,30.99,30.05
27132,27.70,25.35,40.87,38.04,33.34,29.34,30.75,29.81
9.34,30.99,30.05
26127,27.70,25.35,40.87,38.04,33.34,29.34,30.99,30.05
27132,27.70,25.35,40.87,38.04,33.34,29.34,30.75,29.81
0,42.67,36.63,45.50,41.89,37.57,31.46,32.16,32.16
1004,30.05,27.23,41.51,38.98,33.81,29.58,31.46,30.52
2009,28.17,25.82,40.99,38.27,33.34,29.11,31.22,30.28
3014,27.93,25.58,40.87,38.04,33.34,28.87,30.52,29.58
4019,27.70,25.35,40.87,38.04,33.34,28.87,30.99,30.05
5023,27.70,25.35,40.87,38.04,34.75,28.87,30.52,29.58
6029,27.70,25.35,40.74,38.04,34.75,28.87,30.52,29.58
7033,27.70,25.35,40.74,38.04,34.75,28.87,30.52,29.58
8038,27.70,25.35,40.87,38.04,33.57,28.87,31.22,30.05
9043,27.70,25.35,40.87,38.04,33.34,28.64,30.52,29.58
10048,27.70,25.35,40.87,38.04,33.34,28.64,30.52,29.58
11053,27.70,25.35,40.87,38.04,33.34,28.64,30.52,29.58
12058,27.70,25.11,40.74,38.04,33.34,28.64,30.52,29.58
13063,27.70,25.11,40.87,38.04,33.34,28.64,30.52,29.58
14067,27.70,25.11,40.74,38.04,33.34,28.87,30.52,29.58
15073,27.70,25.11,40.87,38.04,33.34,28.64,30.28,29.58
16077,27.70,25.11,40.74,38.04,33.34,28.87,30.52,29.58
17083,27.70,25.11,40.87,38.04,33.34,28.64,30.99,29.81
18087,27.70,25.35,40.87,38.04,33.34,28.64,30.99,30.05
19092,27.70,25.35,40.87,38.04,33.34,28.64,30.75,29.81
20098,27.70,25.35,40.87,38.04,33.34,28.64,31.22,30.05
21102,27.70,25.35,40.87,38.04,33.34,28.64,30.28,29.58
22108,27.70,25.35,40.87,38.04,33.34,28.64,30.28,29.58
23112,27.70,25.35,40.87,38.04,33.34,28.64,30.28,29.58
24117,27.46,25.11,40.74,38.04,33.34,28.64,30.28,29.58
25122,27.46,25.11,40.87,38.04,33.10,28.64,30.28,29.34
26127,27.46,25.11,40.87,38.04,33.34,28.64,30.28,29.58
27131,27.70,25.35,40.87,38.04,33.34,28.64,30.28,29.58
28137,27.70,25.11,40.74,38.04,33.10,28.64,30.28,29.58
29142,27.46,25.11,40.74,38.04,33.10,28.64,30.28,29.34
30147,27.46,25.11,40.74,38.04,33.10,28.64,30.28,29.34
31152,27.46,25.11,40.87,38.04,33.10,28.64,30.28,29.58
32156,27.46,25.11,40.74,38.04,33.10,28.64,30.28,29.34
33162,27.46,25.11,40.87,38.04,33.10,28.64,30.28,29.34
34166,27.46,25.11,40.74,38.04,33.10,28.64,30.28,29.34
35172,27.46,25.11,40.87,38.04,33.10,28.64,30.28,29.34
36176,27.46,25.11,40.74,38.04,33.10,28.64,30.28,29.34
37181,27.46,25.11,40.87,38.04,33.10,28.64,30.99,29.81
38187,27.70,25.35,40.87,38.04,33.10,28.40,30.75,29.81
39191,27.70,25.35,40.87,38.04,33.10,28.40,30.28,29.34
40197,27.46,25.11,40.74,38.04,33.34,28.40,30.75,29.81
41201,27.70,25.35,40.87,38.04,33.34,28.40,30.28,29.34
42206,27.46,25.11,40.87,38.04,33.10,28.40,30.28,29.34
43211,27.46,25.11,40.87,38.04,33.34,28.64,30.28,29.34
44216,27.46,25.11,40.74,38.04,33.10,28.40,30.28,29.34
45220,27.46,25.11,40.87,38.04,33.34,28.64,30.28,29.34
46226,27.46,25.11,40.87,38.04,33.34,28.64,30.28,29.34
47230,27.46,25.11,40.87,38.04,33.10,28.64,30.28,29.34
48236,27.46,25.11,40.74,38.04,33.34,28.64,30.28,29.34
49241,27.46,25.11,40.87,38.04,33.10,28.64,30.28,29.34
50245,27.46,25.11,40.74,38.04,33.34,28.64,30.28,29.34
51251,27.46,25.11,40.74,38.04,33.10,28.64,30.28,29.34
52255,27.46,25.11,40.74,37.80,33.10,28.64,30.28,29.34
53261,27.46,25.11,40.87,38.04,33.34,28.64,30.28,29.34
54265,27.46,25.11,40.74,37.80,33.34,28.40,30.28,29.34
55270,27.46,25.11,40.87,37.80,33.34,28.64,30.28,29.34
56275,27.46,25.11,40.87,37.80,33.10,28.40,30.28,29.34
57280,27.46,25.11,40.87,37.80,33.10,28.40,30.75,29.81
58286,27.70,25.11,40.74,38.04,33.34,28.40,30.75,29.81
59290,27.70,25.11,40.87,38.04,33.10,28.40,30.75,29.81
60295,27.70,25.11,40.74,38.04,33.10,28.17,30.52,29.58
61300,27.46,25.11,40.74,38.04,33.10,28.17,30.05,29.34
62305,27.46,25.11,40.87,38.04,33.10,28.40,30.05,29.34
