=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.13 08:07:50 =~=~=~=~=~=~=~=~=~=~=~=
9,9,44.36,34.98,40.92,55.89,31.27
19203,30.10,15.69,30.42,44.42,34.98,40.97,55.86,31.22
20213,30.10,15.19,30.28,44.54,35.12,40.87,55.79,31.13
21224,29.86,15.45,30.47,44.31,34.94,41.10,55.99,31.18
22235,29.91,15.62,30.52,44.54,34.84,40.99,55.81,31.46
23245,29.91,15.29,30.52,44.34,34.94,40.94,56.02,31.08
24256,29.81,15.43,30.57,44.44,35.22,40.81,55.89,31.46
25267,30.14,15.41,30.57,44.36,35.17,40.94,56.04,31.13
26278,30.10,15.05,30.57,44.42,34.89,40.79,55.89,31.13
27289,30.00,15.48,30.47,44.29,34.89,40.89,55.86,31.04
28300,29.91,15.78,30.38,44.34,35.03,41.05,55.84,31.04
29310,29.95,15.45,30.52,44.36,35.17,40.87,55.81,31.22
30321,29.95,15.07,30.38,44.36,35.08,40.97,55.81,31.36
31332,30.28,15.57,30.38,44.31,35.12,40.92,55.89,31.46
32343,30.19,15.50,30.38,44.31,35.12,40.87,55.79,31.32
33353,29.86,15.33,30.24,44.47,35.22,41.02,55.84,31.55
34364,30.33,15.45,30.38,44.42,35.12,41.10,56.04,31.51
35375,29.91,15.62,30.33,44.49,34.80,40.81,55.99,31.22
36385,29.77,15.41,30.52,44.54,34.98,40.99,55.92,31.08
37396,29.86,15.53,30.14,44.42,35.03,40.97,56.04,31.22
38407,30.10,15.31,30.38,44.44,35.03,40.84,55.84,31.08
39417,30.05,15.69,30.33,44.34,34.98,40.81,55.86,31.27
40428,29.95,15.50,30.42,44.47,34.80,40.92,55.92,31.08
41439,29.77,15.43,30.47,44.29,34.98,40.94,55.81,31.22
42449,30.00,15.48,30.38,44.36,34.98,41.02,55.81,31.55
43460,29.81,15.33,30.38,44.39,34.98,41.02,56.02,31.27
44472,29.81,15.31,30.57,44.44,35.22,40.92,55.81,31.22
45483,29.95,15.55,30.42,44.29,34.89,40.94,55.79,31.36
46493,30.24,15.29,30.28,44.47,34.84,40.84,55.89,31.04
47504,29.95,15.57,30.47,44.26,35.08,40.99,55.84,30.94
48515,30.28,15.29,30.47,44.34,34.98,40.92,55.81,31.13
49525,29.86,15.53,30.19,44.29,34.94,40.92,56.02,31.22
50536,30.00,15.45,30.28,44.36,35.17,40.94,55.97,31.55
51547,29.95,15.31,30.38,44.36,35.08,40.84,55.92,31.36
52557,29.95,15.53,30.33,44.31,34.89,41.07,55.99,31.22
53568,29.91,15.41,30.00,44.49,34.98,41.02,55.84,31.32
54579,29.86,15.57,30.24,44.39,34.94,40.97,56.02,31.27
55589,30.14,15.24,30.33,44.36,35.08,40.89,55.89,31.08
56600,30.05,15.43,30.38,44.36,34.98,41.12,55.94,31.08
57611,29.72,15.71,30.61,44.52,35.12,40.99,55.99,31.13
58621,29.86,15.67,30.33,44.31,35.03,40.89,55.89,31.04
59632,30.05,15.45,30.57,44.42,34.98,41.07,55.97,31.27
60644,29.95,15.50,30.42,44.24,35.03,40.94,55.84,31.22
61655,30.19,15.48,30.47,44.42,34.89,41.05,55.86,31.60
62665,29.81,15.53,30.24,44.49,34.98,40.84,55.92,31.18
63676,30.14,15.31,30.42,44.31,35.12,40.89,55.89,31.04
64687,29.91,15.43,30.28,44.34,35.17,40.92,55.76,31.08
65697,29.91,15.64,30.14,44.29,35.08,41.05,55.86,31.41
66708,30.10,15.53,30.33,44.42,34.94,40.94,56.02,31.32
67719,29.67,15.57,30.28,44.36,34.84,40.89,55.86,31.36
68729,30.14,15.59,30.47,44.36,34.94,40.94,55.89,31.55
69740,30.10,15.29,30.42,44.42,35.27,41.05,55.84,31.46
70751,30.19,15.55,30.24,44.54,34.89,41.07,55.94,31.41
71761,29.77,15.71,30.33,44.39,35.27,40.92,55.89,31.22
72772,30.00,15.52,30.33,44.36,35.08,40.94,55.99,31.22
73783,30.00,15.41,30.19,44.36,34.84,40.97,55.81,31.27
74793,29.86,15.50,30.42,44.29,35.03,40.81,55.89,31.41
75804,29.95,15.45,30.42,44.42,34.84,41.05,55.92,31.08
76816,29.91,15.59,30.47,44.31,34.98,40.87,55.99,31.08
77827,30.10,15.31,30.33,44.36,35.12,41.10,55.84,31.46
78837,29.95,15.57,30.57,44.34,34.98,40.92,55.84,31.22
79848,30.05,15.38,30.24,44.34,35.03,40.97,55.97,31.32
80859,30.24,15.26,30.28,44.47,34.89,41.05,55.81,31.08
81869,29.95,15.48,30.47,44.36,34.98,40.92,55.86,31.41
82880,29.86,15.45,30.38,44.39,34.98,40.92,55.89,31.51
83891,30.10,15.43,30.28,44.34,34.98,40.99,55.71,31.41
84901,30.24,15.24,30.28,44.42,34.98,41.07,55.99,31.04
85912,30.14,15.26,29.95,44.36,35.22,41.02,55.84,31.51
86923,30.19,15.57,30.38,44.29,34.98,40.89,55.81,31.18
87933,30.19,15.53,30.24,44.31,35.03,40.92,55.84,31.13
88944,29.63,15.62,30.14,44.26,35.08,41.12,55.94,31.04
89955,29.86,15.53,30.33,44.36,35.17,41.07,56.04,31.22
90966,30.05,15.48,30.47,44.49,35.27,40.84,55.79,31.08
91976,29.91,15.36,30.52,44.31,34.84,40.94,55.89,31.13
92988,29.86,15.62,30.47,44.47,34.98,40.89,55.86,31.08
93999,30.14,15.21,30.24,44.36,34.98,40.97,55.99,31.22
95009,29.77,15.78,30.42,44.39,35.31,40.94,55.99,31.22
96020,30.05,15.55,30.52,44.39,35.27,40.89,56.02,31.04
97031,30.14,15.41,30.33,44.36,34.80,40.79,55.79,31.46
98041,30.28,15.59,30.33,44.44,34.84,41.05,55.86,31.32
99052,30.14,15.24,30.42,44.42,35.17,40.87,55.76,31.36
100063,30.10,15.50,30.42,44.34,34.98,40.92,55.99,31.18
101073,29.77,15.50,30.24,44.31,34.80,41.07,55.81,31.46
102084,29.81,15.43,30.19,44.54,35.03,40.79,55.84,31.18
103095,30.00,15.69,30.42,44.47,34.89,40.81,55.99,31.08
104105,29.95,15.59,30.42,44.52,35.17,40.84,56.07,31.18
105116,29.86,15.53,30.42,44.31,34.98,40.97,55.84,31.18
106128,29.95,15.59,30.52,44.29,34.89,40.87,56.02,31.18
107139,29.86,15.26,30.33,44.39,35.12,40.92,55.86,31.04
108149,29.72,15.76,30.28,44.52,34.98,40.92,55.79,31.41
109160,30.05,15.53,30.28,44.31,35.03,41.05,55.99,31.04
110171,30.05,15.62,30.42,44.34,34.84,40.99,55.86,31.18
111181,30.00,15.45,30.28,44.34,34.75,40.94,55.81,31.55
112192,29.95,15.40,30.38,44.29,35.08,40.97,55.89,31.46
113203,29.86,15.62,30.24,44.36,34.80,41.02,56.02,31.13
114213,29.81,15.57,30.28,44.49,35.08,41.10,56.02,31.41
115224,30.05,15.26,30.38,44.31,34.98,40.99,55.81,31.22
116236,30.10,15.41,30.33,44.31,34.98,40.81,55.81,31.32
117246,29.77,15.33,30.42,44.36,34.94,41.02,56.02,31.18
118257,29.86,15.73,30.38,44.34,34.80,40.79,55.94,31.04
119268,30.05,15.53,30.42,44.49,35.08,40.87,55.97,31.13
120279,30.00,15.62,30.14,44.26,34.98,40.87,55.79,31.22
121289,29.91,15.43,30.28,44.47,35.22,40.79,55.97,31.08
122300,30.00,15.45,30.47,44.42,35.22,40.92,55.86,31.08
123311,30.05,15.31,30.19,44.29,34.89,40.89,55.81,31.36
124321,29.95,15.48,30.38,44.36,35.12,41.02,56.02,31.27
125333,30.05,15.38,30.24,44.39,34.98,40.94,55.84,31.22
126344,29.95,15.29,30.38,44.36,34.89,40.92,55.79,30.94
127354,30.14,15.12,30.28,44.42,34.89,41.17,55.97,31.36
128365,29.86,15.62,30.14,44.44,34.80,41.15,55.92,31.13
129376,30.24,15.31,30.47,44.47,35.17,40.99,55.92,31.13
130386,29.81,15.57,30.28,44.36,34.80,41.10,55.79,31.18
131397,29.91,15.26,30.42,44.31,34.80,40.84,55.92,31.18
132408,29.86,15.43,30.42,44.34,34.89,40.97,55.84,31.18
133419,29.77,15.69,30.57,44.34,34.84,41.12,55.79,31.18
134429,29.95,15.57,30.38,44.31,35.22,40.92,55.89,31.04
135441,29.77,15.45,30.38,44.34,34.94,40.94,56.04,31.13
136452,29.91,15.31,30.33,44.42,34.89,41.12,56.02,31.18
137462,30.05,15.45,30.52,44.36,35.17,41.07,55.79,31.46
138473,30.24,15.64,30.42,44.31,34.89,41.15,55.94,31.32
139484,30.24,15.33,30.24,44.29,34.98,40.89,55.84,31.18
140494,30.19,15.50,30.33,44.31,34.89,40.87,55.86,31.13
141505,29.95,15.43,30.14,44.29,34.80,41.10,55.99,31.18
142516,30.05,15.48,30.38,44.34,34.89,41.05,55.92,31.18
143526,29.81,15.64,30.24,44.36,34.94,41.20,55.99,31.22
144538,29.86,15.17,30.14,44.39,34.98,40.94,55.92,31.32
145549,29.81,15.17,30.28,44.44,34.98,40.97,55.81,31.32
146560,29.91,14.10,30.28,44.42,35.17,41.05,55.97,31.46
147570,29.91,17.03,30.28,44.36,34.84,40.97,55.89,31.18
148581,30.33,15.09,30.61,44.42,35.27,40.92,55.86,31.36
149592,29.91,16.00,30.14,44.31,35.17,40.87,55.92,31.13
150602,29.86,14.07,30.33,44.42,35.08,41.15,55.79,31.08
151613,30.10,14.32,30.24,44.36,34.75,40.92,55.79,31.36
152624,29.91,14.73,30.28,44.31,34.84,41.10,55.81,31.13
153634,30.05,15.59,30.57,44.39,35.17,41.10,55.99,31.08
154646,29.81,15.62,30.24,44.29,35.17,41.12,55.92,31.04
155657,30.28,15.02,30.52,44.34,35.12,40.89,55.79,31.27
156667,29.95,14.27,30.28,44.34,34.98,40.94,55.84,31.36
157678,30.00,14.88,30.19,44.36,34.94,41.12,56.10,31.36
158689,29.91,15.19,30.24,44.39,35.08,40.97,55.81,31.46
159699,29.58,14.96,30.24,44.54,34.89,41.05,55.92,31.22
160710,30.05,14.98,30.38,44.36,34.94,40.97,55.89,31.18
161721,29.95,15.00,30.33,44.31,35.17,41.12,56.04,31.36
162732,29.91,14.95,30.38,44.52,35.12,40.99,55.97,31.36
163742,30.05,14.95,30.47,44.31,35.27,40.92,56.04,31.13
164754,29.91,14.97,30.47,44.36,34.89,40.94,56.07,31.22
165765,30.10,14.73,30.19,44.29,35.12,40.92,55.81,31.22
166775,29.91,15.00,30.47,44.52,34.75,41.10,55.84,31.41
167786,30.14,15.20,30.10,44.42,34.98,40.92,55.81,31.41
168797,29.91,14.88,30.38,44.36,34.84,41.02,55.79,31.13
169807,30.00,14.78,30.57,44.42,35.22,41.12,55.86,31.08
170818,29.95,14.88,30.38,44.29,35.03,40.97,55.81,31.46
171829,29.95,15.16,30.47,44.29,35.17,40.89,55.92,31.04
172839,30.28,14.91,30.33,44.52,35.08,40.99,55.94,31.13
173850,29.91,15.12,30.28,44.31,34.84,41.12,55.84,31.22
174862,30.05,15.24,30.47,44.44,35.08,40.92,56.02,31.22
175873,29.86,14.98,30.14,44.29,34.98,40.99,55.79,31.32
176883,29.95,15.00,30.52,44.31,34.75,40.94,55.92,31.22
177894,30.14,-0.52,30.47,44.47,34.94,41.17,55.81,31.22
178905,30.10,-0.79,30.33,44.47,34.89,40.92,55.97,31.41
179915,29.72,-0.71,30.47,44.52,34.84,41.07,55.92,31.13
180926,29.91,-0.72,30.24,44.26,34.94,41.07,55.94,31.18
181937,29.81,-0.62,30.28,44.31,35.22,40.87,55.94,31.32
182947,29.86,4.64,30.24,44.29,35.22,40.94,55.84,31.18
183958,29.91,-0.35,30.10,44.31,35.12,40.94,55.81,31.08
184969,30.05,-0.11,30.61,44.49,35.03,41.10,55.84,31.41
185979,30.10,-0.26,30.52,44.44,34.94,41.12,55.84,31.32
186990,29.86,-0.08,30.28,44.36,35.08,41.02,55.79,31.04
188001,29.86,-0.10,30.42,44.52,34.84,41.15,55.81,31.32
189011,29.91,-0.25,30.28,44.39,34.98,41.12,55.79,31.08
190022,30.19,-0.23,30.61,44.47,34.75,40.99,55.89,31.08
191033,29.95,-0.12,30.33,44.39,34.98,40.97,55.99,31.27
192044,30.05,-0.17,30.38,44.44,34.80,40.97,55.84,31.04
193054,29.95,-0.16,30.47,44.34,34.80,40.97,55.86,31.41
194065,29.81,-0.10,30.38,44.47,34.89,41.15,55.79,31.13
